customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
4364,8,5,3479.9,4,3,3,Champions
4433,8,5,3673.89,4,3,3,Champions
694,8,5,4447.12,4,3,3,Champions
256,8,6,2903.34,4,3,3,Champions
4261,8,6,3317.49,4,3,3,Champions
4893,8,6,4386.92,4,3,3,Champions
3503,8,7,3164.2,4,3,3,Champions
2957,8,7,4591.34,4,3,3,Champions
4341,8,7,8075.36,4,4,4,Champions
2615,8,8,2834.26,4,4,3,Champions
879,8,8,4480.47,4,4,3,Champions
4222,8,8,4988.08,4,4,4,Champions
2341,8,8,4997.42,4,4,4,Champions
474,8,8,6363.12,4,4,4,Champions
997,8,8,8940.33,4,4,4,Champions
1021,8,9,3359.55,4,4,3,Champions
4379,8,9,3467.4,4,4,3,Champions
4553,8,9,4529.65,4,4,3,Champions
2110,8,9,4885.45,4,4,4,Champions
2406,8,9,6475.69,4,4,4,Champions
1950,8,10,5424.62,4,4,4,Champions
3190,8,10,5793.99,4,4,4,Champions
4304,8,10,5897.47,4,4,4,Champions
4284,8,11,5482.99,4,4,4,Champions
76,8,11,6037.07,4,4,4,Champions
1578,8,12,6297.2,4,4,4,Champions
2332,8,12,9331.24,4,4,4,Champions
2165,8,13,7540.31,4,4,4,Champions
1133,8,13,8246.64,4,4,4,Champions
1497,8,13,8446.71,4,4,4,Champions
342,8,14,9320.15,4,4,4,Champions
4839,8,15,9037.54,4,4,4,Champions
563,8,15,11364.7,4,4,4,Champions
362,8,16,6484.79,4,4,4,Champions
2718,8,16,15733.28,4,4,4,Champions
1490,8,17,13777.51,4,4,4,Champions
3981,8,23,12755.0,4,4,4,Champions
2727,8,24,17406.94,4,4,4,Champions
3309,8,32,16940.86,4,4,4,Champions
1740,8,33,24448.29,4,4,4,Champions
3216,8,34,17632.34,4,4,4,Champions
1898,8,34,29841.67,4,4,4,Champions
3120,8,35,18778.25,4,4,4,Champions
4187,8,35,21554.28,4,4,4,Champions
1013,8,41,30492.86,4,4,4,Champions
3444,7,1,126.75,4,1,1,Potential
4138,7,1,205.2,4,1,1,Potential
1246,7,1,315.38,4,1,1,Potential
3451,7,1,327.71,4,1,1,Potential
3727,7,1,343.81,4,1,1,Potential
3303,7,1,430.02,4,1,1,Potential
3143,7,1,941.63,4,1,2,Potential
1853,7,1,983.99,4,1,2,Potential
3162,7,1,1175.4,4,1,2,Potential
1746,7,2,495.64,4,1,1,Potential
447,7,2,596.7,4,2,1,Loyal
642,7,2,1189.55,4,2,2,Loyal
3679,7,2,1409.3,4,2,2,Loyal
2970,7,3,639.75,4,2,1,Loyal
4132,7,3,1085.69,4,2,2,Loyal
2350,7,3,1167.71,4,2,2,Loyal
3300,7,3,1519.52,4,2,2,Loyal
841,7,3,2475.52,4,2,3,Loyal
2736,7,3,2487.86,4,2,3,Loyal
310,7,3,3213.75,4,2,3,Loyal
3277,7,4,1437.56,4,3,2,Loyal
2503,7,4,1737.4,4,3,2,Loyal
1571,7,4,1886.85,4,3,2,Loyal
710,7,4,1903.51,4,3,2,Loyal
32,7,4,2227.81,4,3,3,Champions
1123,7,4,3135.86,4,3,3,Champions
1660,7,4,4218.83,4,3,3,Champions
3684,7,5,4750.93,4,3,4,Champions
3640,7,6,2936.86,4,3,3,Champions
3346,7,6,4207.94,4,3,3,Champions
3863,7,6,6510.98,4,3,4,Champions
692,7,7,1106.17,4,3,2,Loyal
4881,7,7,5815.07,4,4,4,Champions
2922,7,8,4608.65,4,4,3,Champions
142,7,9,5258.23,4,4,4,Champions
4197,7,9,6053.53,4,4,4,Champions
1719,7,9,6593.01,4,4,4,Champions
1237,7,9,6988.7,4,4,4,Champions
361,7,9,10585.25,4,4,4,Champions
1952,7,10,3572.5,4,4,3,Champions
3349,7,10,6061.93,4,4,4,Champions
4856,7,11,1996.07,4,4,2,Loyal
4999,7,11,5578.72,4,4,4,Champions
3208,7,11,8883.45,4,4,4,Champions
3876,7,12,6072.9,4,4,4,Champions
1332,7,12,10370.72,4,4,4,Champions
2093,7,14,10718.42,4,4,4,Champions
668,7,14,11392.42,4,4,4,Champions
3254,7,15,10524.69,4,4,4,Champions
1678,7,16,7490.86,4,4,4,Champions
1240,7,16,9298.94,4,4,4,Champions
3456,7,18,10960.7,4,4,4,Champions
3024,7,18,13038.28,4,4,4,Champions
2405,7,19,15019.82,4,4,4,Champions
2245,7,20,10366.58,4,4,4,Champions
2330,7,20,10703.82,4,4,4,Champions
1041,7,20,10981.41,4,4,4,Champions
3461,7,22,14590.06,4,4,4,Champions
4919,7,22,15051.19,4,4,4,Champions
3660,7,23,17031.52,4,4,4,Champions
2312,7,24,12715.55,4,4,4,Champions
3687,7,33,21114.43,4,4,4,Champions
2298,7,35,23463.48,4,4,4,Champions
4636,6,1,141.05,4,1,1,Potential
2898,6,1,182.5,4,1,1,Potential
2411,6,1,229.72,4,1,1,Potential
2160,6,1,249.74,4,1,1,Potential
1997,6,1,298.37,4,1,1,Potential
1440,6,1,358.74,4,1,1,Potential
3103,6,1,1194.36,4,1,2,Potential
3270,6,1,2195.59,4,1,3,Potential
955,6,2,936.05,4,2,2,Loyal
2289,6,2,1549.56,4,2,2,Loyal
1919,6,2,2277.87,4,2,3,Loyal
1365,6,3,766.82,4,2,1,Loyal
446,6,3,866.98,4,2,2,Loyal
2058,6,3,1089.33,4,2,2,Loyal
2757,6,3,1428.36,4,2,2,Loyal
1047,6,3,2159.39,4,2,2,Loyal
3055,6,3,2196.64,4,2,3,Loyal
2575,6,3,3203.25,4,2,3,Loyal
2779,6,4,949.23,4,3,2,Loyal
4291,6,4,2327.68,4,3,3,Champions
1483,6,4,2852.92,4,3,3,Champions
787,6,4,3187.76,4,3,3,Champions
1911,6,5,1533.97,4,3,2,Loyal
106,6,5,3972.54,4,3,3,Champions
99,6,6,1643.59,4,3,2,Loyal
1774,6,6,4036.4,4,3,3,Champions
3768,6,6,4105.57,4,3,3,Champions
3226,6,6,4979.56,4,3,4,Champions
2632,6,6,5795.78,4,3,4,Champions
1521,6,7,2786.75,4,3,3,Champions
2582,6,7,4658.19,4,4,3,Champions
3126,6,7,5949.59,4,4,4,Champions
2522,6,8,4098.23,4,4,3,Champions
2456,6,8,5314.92,4,4,4,Champions
4150,6,9,4830.89,4,4,4,Champions
586,6,9,4846.06,4,4,4,Champions
3905,6,10,6886.35,4,4,4,Champions
2990,6,11,6535.05,4,4,4,Champions
1964,6,11,8774.81,4,4,4,Champions
601,6,12,5599.3,4,4,4,Champions
3886,6,12,7823.56,4,4,4,Champions
3269,6,12,8805.51,4,4,4,Champions
4578,6,12,9674.06,4,4,4,Champions
1092,6,13,10408.31,4,4,4,Champions
4921,6,15,8274.16,4,4,4,Champions
4845,6,15,11895.12,4,4,4,Champions
3366,6,16,10069.34,4,4,4,Champions
763,6,17,11458.28,4,4,4,Champions
3983,6,17,12458.55,4,4,4,Champions
3081,6,19,9963.77,4,4,4,Champions
2152,6,19,10327.84,4,4,4,Champions
1735,6,19,14033.43,4,4,4,Champions
1626,6,19,17316.51,4,4,4,Champions
2703,6,22,20695.52,4,4,4,Champions
210,6,24,20343.06,4,4,4,Champions
1049,6,25,19514.08,4,4,4,Champions
2036,6,28,13020.41,4,4,4,Champions
944,5,1,8.85,4,1,1,Potential
3129,5,1,76.2,4,1,1,Potential
4169,5,1,1515.01,4,1,2,Potential
3341,5,2,306.14,4,1,1,Potential
265,5,2,349.26,4,1,1,Potential
1283,5,2,455.58,4,1,1,Potential
1857,5,2,543.84,4,2,1,Loyal
3494,5,2,609.21,4,2,1,Loyal
4131,5,2,809.54,4,2,1,Loyal
3761,5,2,923.63,4,2,2,Loyal
3301,5,2,1306.87,4,2,2,Loyal
2274,5,2,1310.86,4,2,2,Loyal
4491,5,2,2658.66,4,2,3,Loyal
3568,5,2,4582.44,4,2,3,Loyal
270,5,2,5129.91,4,2,4,Loyal
3068,5,3,1196.0,4,2,2,Loyal
4014,5,3,1222.99,4,2,2,Loyal
4751,5,3,1344.98,4,2,2,Loyal
4159,5,3,1725.39,4,2,2,Loyal
4955,5,3,2333.94,4,2,3,Loyal
2307,5,4,1837.81,4,3,2,Loyal
1506,5,4,2988.64,4,3,3,Champions
3405,5,4,3339.3,4,3,3,Champions
2628,5,4,3766.7,4,3,3,Champions
1198,5,5,1925.45,4,3,2,Loyal
3913,5,5,2276.67,4,3,3,Champions
4768,5,5,2658.8,4,3,3,Champions
1498,5,5,5014.02,4,3,4,Champions
641,5,5,5119.61,4,3,4,Champions
387,5,6,2304.34,4,3,3,Champions
1784,5,6,2725.13,4,3,3,Champions
4653,5,6,4196.49,4,3,3,Champions
2633,5,6,4674.15,4,3,3,Champions
1875,5,7,2144.94,4,3,2,Loyal
1850,5,7,2561.74,4,3,3,Champions
3428,5,7,3978.22,4,3,3,Champions
2483,5,7,4096.02,4,3,3,Champions
4443,5,7,4934.28,4,4,4,Champions
4734,5,8,3114.09,4,4,3,Champions
1728,5,8,3976.61,4,4,3,Champions
4933,5,8,8370.85,4,4,4,Champions
3771,5,9,5331.1,4,4,4,Champions
1165,5,10,9059.21,4,4,4,Champions
3213,5,10,9604.1,4,4,4,Champions
3313,5,11,6629.89,4,4,4,Champions
1639,5,12,5127.91,4,4,4,Champions
2768,5,12,9072.79,4,4,4,Champions
1136,5,12,10716.93,4,4,4,Champions
1648,5,13,7717.65,4,4,4,Champions
1714,5,14,11343.39,4,4,4,Champions
1810,5,17,8297.36,4,4,4,Champions
352,5,17,8643.06,4,4,4,Champions
3430,5,18,10964.86,4,4,4,Champions
3348,5,19,10624.64,4,4,4,Champions
4139,5,20,10371.72,4,4,4,Champions
3535,5,22,12943.38,4,4,4,Champions
1210,5,24,13735.86,4,4,4,Champions
4227,5,25,21513.51,4,4,4,Champions
4237,5,29,17682.83,4,4,4,Champions
4785,5,32,20122.07,4,4,4,Champions
1334,5,32,23575.99,4,4,4,Champions
461,5,38,31171.06,4,4,4,Champions
1162,5,45,31917.43,4,4,4,Champions
2545,5,56,30725.19,4,4,4,Champions
3026,4,1,25.22,4,1,1,Potential
3543,4,1,166.7,4,1,1,Potential
2644,4,1,473.74,4,1,1,Potential
197,4,1,514.8,4,1,1,Potential
4359,4,1,567.32,4,1,1,Potential
3147,4,1,603.42,4,1,1,Potential
1751,4,1,948.32,4,1,2,Potential
2534,4,1,3205.74,4,1,3,Potential
1349,4,1,3368.95,4,1,3,Potential
1399,4,2,780.11,4,2,1,Loyal
4624,4,2,818.61,4,2,1,Loyal
78,4,2,894.75,4,2,2,Loyal
555,4,2,2061.06,4,2,2,Loyal
3823,4,2,2355.24,4,2,3,Loyal
2830,4,2,3478.58,4,2,3,Loyal
3927,4,3,1577.31,4,2,2,Loyal
606,4,3,1732.42,4,2,2,Loyal
2306,4,3,1796.16,4,2,2,Loyal
2367,4,3,2403.67,4,2,3,Loyal
1372,4,3,2713.89,4,2,3,Loyal
1635,4,3,2750.58,4,2,3,Loyal
1566,4,3,3014.94,4,2,3,Loyal
1730,4,3,3359.14,4,3,3,Champions
3181,4,3,3636.23,4,3,3,Champions
3642,4,3,3757.46,4,3,3,Champions
1085,4,3,5525.93,4,3,4,Champions
4417,4,4,1377.69,4,3,2,Loyal
282,4,4,1399.26,4,3,2,Loyal
1383,4,4,1630.57,4,3,2,Loyal
107,4,4,1914.42,4,3,2,Loyal
4621,4,4,4090.95,4,3,3,Champions
4469,4,4,4377.77,4,3,3,Champions
100,4,4,5289.46,4,3,4,Champions
1419,4,5,823.68,4,3,1,Loyal
1388,4,5,2346.72,4,3,3,Champions
689,4,5,2359.36,4,3,3,Champions
230,4,5,2785.93,4,3,3,Champions
4400,4,5,3823.53,4,3,3,Champions
4020,4,5,4315.42,4,3,3,Champions
4616,4,5,4945.15,4,3,4,Champions
4809,4,5,5568.76,4,3,4,Champions
125,4,6,2083.34,4,3,2,Loyal
3959,4,6,3199.42,4,3,3,Champions
3115,4,6,3412.89,4,3,3,Champions
3726,4,6,5140.91,4,3,4,Champions
4656,4,6,5642.88,4,3,4,Champions
2081,4,7,2424.69,4,3,3,Champions
2653,4,7,2477.82,4,3,3,Champions
283,4,7,7322.78,4,4,4,Champions
2301,4,8,4984.05,4,4,4,Champions
4155,4,8,5124.64,4,4,4,Champions
1308,4,8,5493.18,4,4,4,Champions
2071,4,8,7231.61,4,4,4,Champions
4122,4,9,7652.8,4,4,4,Champions
4421,4,10,4772.16,4,4,4,Champions
2763,4,10,4882.07,4,4,4,Champions
2324,4,10,6140.62,4,4,4,Champions
3211,4,11,5370.92,4,4,4,Champions
3734,4,11,5500.17,4,4,4,Champions
1628,4,12,6425.76,4,4,4,Champions
1789,4,12,8608.77,4,4,4,Champions
3134,4,12,9204.44,4,4,4,Champions
2329,4,13,7112.99,4,4,4,Champions
1393,4,14,8436.45,4,4,4,Champions
163,4,15,10316.19,4,4,4,Champions
4617,4,15,14430.08,4,4,4,Champions
1642,4,16,10466.75,4,4,4,Champions
2687,4,16,12170.74,4,4,4,Champions
1411,4,17,15239.0,4,4,4,Champions
1452,4,18,15139.09,4,4,4,Champions
3524,4,20,13075.25,4,4,4,Champions
285,4,21,20662.58,4,4,4,Champions
3297,4,25,15145.01,4,4,4,Champions
479,4,27,16899.69,4,4,4,Champions
3722,4,28,24076.19,4,4,4,Champions
2991,4,30,19698.65,4,4,4,Champions
1496,4,31,18652.24,4,4,4,Champions
1876,4,31,23802.17,4,4,4,Champions
655,4,33,17769.26,4,4,4,Champions
1801,4,34,19385.58,4,4,4,Champions
3548,4,36,33869.17,4,4,4,Champions
119,3,1,91.46,4,1,1,Potential
4544,3,1,139.52,4,1,1,Potential
2348,3,1,471.43,4,1,1,Potential
2778,3,1,640.75,4,1,1,Potential
3513,3,1,778.87,4,1,1,Potential
540,3,1,833.16,4,1,1,Potential
3874,3,1,1112.78,4,1,2,Potential
4223,3,1,1167.38,4,1,2,Potential
226,3,2,273.44,4,1,1,Potential
2775,3,2,359.85,4,1,1,Potential
730,3,2,463.4,4,1,1,Potential
695,3,2,570.96,4,2,1,Loyal
3262,3,2,698.18,4,2,1,Loyal
4269,3,2,704.52,4,2,1,Loyal
756,3,2,1240.44,4,2,2,Loyal
4507,3,2,2589.28,4,2,3,Loyal
1947,3,3,566.13,4,2,1,Loyal
622,3,3,1112.99,4,2,2,Loyal
2842,3,3,1196.2,4,2,2,Loyal
363,3,3,1288.27,4,2,2,Loyal
372,3,3,1314.85,4,2,2,Loyal
4790,3,3,1774.53,4,2,2,Loyal
396,3,3,2106.16,4,2,2,Loyal
4248,3,3,2586.11,4,2,3,Loyal
541,3,3,3236.44,4,2,3,Loyal
912,3,3,4407.82,4,3,3,Champions
1084,3,4,1233.73,4,3,2,Loyal
3368,3,4,3359.46,4,3,3,Champions
1691,3,4,4193.1,4,3,3,Champions
718,3,5,1627.2,4,3,2,Loyal
826,3,5,2097.97,4,3,2,Loyal
4357,3,5,2206.43,4,3,3,Champions
2116,3,5,2649.43,4,3,3,Champions
377,3,5,4215.33,4,3,3,Champions
2130,3,6,1686.41,4,3,2,Loyal
1938,3,6,3897.51,4,3,3,Champions
2981,3,6,4833.95,4,3,4,Champions
1582,3,6,5429.59,4,3,4,Champions
3340,3,7,3284.5,4,3,3,Champions
2078,3,7,3907.67,4,3,3,Champions
4533,3,7,4025.13,4,3,3,Champions
4361,3,7,6861.69,4,4,4,Champions
1495,3,8,2036.19,4,4,2,Loyal
4455,3,8,2930.46,4,4,3,Champions
2766,3,8,4465.87,4,4,3,Champions
4088,3,8,6020.44,4,4,4,Champions
3644,3,8,6029.13,4,4,4,Champions
2031,3,9,8107.69,4,4,4,Champions
203,3,9,8791.74,4,4,4,Champions
162,3,10,4548.25,4,4,3,Champions
2234,3,11,5934.58,4,4,4,Champions
1200,3,11,10177.35,4,4,4,Champions
623,3,12,5970.07,4,4,4,Champions
2466,3,12,6103.79,4,4,4,Champions
3896,3,12,6502.23,4,4,4,Champions
1996,3,12,9183.73,4,4,4,Champions
2650,3,13,9468.72,4,4,4,Champions
4496,3,13,11538.2,4,4,4,Champions
4815,3,14,9094.99,4,4,4,Champions
2482,3,14,9777.63,4,4,4,Champions
3331,3,16,7385.83,4,4,4,Champions
3189,3,17,5837.54,4,4,4,Champions
925,3,19,11313.19,4,4,4,Champions
214,3,19,13628.05,4,4,4,Champions
4036,3,20,13181.21,4,4,4,Champions
932,3,21,14928.62,4,4,4,Champions
2121,3,21,16134.39,4,4,4,Champions
864,3,22,17446.49,4,4,4,Champions
1236,3,23,11791.99,4,4,4,Champions
3708,3,24,14386.69,4,4,4,Champions
739,3,27,18533.65,4,4,4,Champions
2635,3,30,15613.22,4,4,4,Champions
3234,3,30,21304.67,4,4,4,Champions
1935,3,34,20978.38,4,4,4,Champions
4289,3,35,24381.19,4,4,4,Champions
2193,3,40,22274.1,4,4,4,Champions
2802,3,42,24886.48,4,4,4,Champions
3374,3,47,34845.22,4,4,4,Champions
1925,3,52,29754.26,4,4,4,Champions
3149,2,1,167.7,4,1,1,Potential
1917,2,1,345.23,4,1,1,Potential
1586,2,1,671.02,4,1,1,Potential
1467,2,1,1240.84,4,1,2,Potential
1063,2,2,494.22,4,1,1,Potential
209,2,2,502.41,4,2,1,Loyal
4259,2,2,874.61,4,2,2,Loyal
497,2,2,908.17,4,2,2,Loyal
3895,2,2,922.7,4,2,2,Loyal
3233,2,2,1156.51,4,2,2,Loyal
3792,2,2,1167.67,4,2,2,Loyal
1657,2,2,1586.54,4,2,2,Loyal
2657,2,2,1672.57,4,2,2,Loyal
3653,2,2,1745.05,4,2,2,Loyal
4873,2,2,2779.66,4,2,3,Loyal
4353,2,3,186.97,4,2,1,Loyal
4899,2,3,665.16,4,2,1,Loyal
2577,2,3,912.93,4,2,2,Loyal
4037,2,3,956.13,4,2,2,Loyal
4355,2,3,1801.52,4,2,2,Loyal
3085,2,3,1912.45,4,2,2,Loyal
3390,2,3,2047.69,4,2,2,Loyal
4163,2,3,2713.83,4,2,3,Loyal
1303,2,4,1580.41,4,3,2,Loyal
2787,2,4,1659.72,4,3,2,Loyal
504,2,4,1862.94,4,3,2,Loyal
469,2,4,2983.12,4,3,3,Champions
2762,2,4,3019.71,4,3,3,Champions
2016,2,4,3721.56,4,3,3,Champions
3804,2,4,4008.55,4,3,3,Champions
2638,2,4,5189.84,4,3,4,Champions
3868,2,5,2194.14,4,3,3,Champions
3921,2,5,2874.94,4,3,3,Champions
1224,2,5,3256.01,4,3,3,Champions
4166,2,5,3578.55,4,3,3,Champions
2585,2,5,4465.91,4,3,3,Champions
2528,2,6,1774.82,4,3,2,Loyal
3316,2,6,3088.02,4,3,3,Champions
2337,2,6,3602.36,4,3,3,Champions
3717,2,6,5336.1,4,3,4,Champions
3501,2,6,5420.93,4,3,4,Champions
3384,2,7,3795.31,4,3,3,Champions
3424,2,7,3904.85,4,3,3,Champions
3420,2,7,4282.55,4,3,3,Champions
4494,2,7,5890.27,4,4,4,Champions
3117,2,8,4226.48,4,4,3,Champions
2508,2,8,4349.69,4,4,3,Champions
3016,2,8,4494.47,4,4,3,Champions
1291,2,8,5873.92,4,4,4,Champions
1302,2,9,4043.04,4,4,3,Champions
4813,2,9,6432.31,4,4,4,Champions
1101,2,10,5367.26,4,4,4,Champions
3096,2,11,6889.56,4,4,4,Champions
2429,2,12,7861.9,4,4,4,Champions
2072,2,13,6606.4,4,4,4,Champions
910,2,13,13156.08,4,4,4,Champions
2965,2,14,9656.28,4,4,4,Champions
417,2,14,11000.04,4,4,4,Champions
1015,2,18,12878.39,4,4,4,Champions
2610,2,19,13161.27,4,4,4,Champions
671,2,19,13286.83,4,4,4,Champions
3237,2,20,13046.53,4,4,4,Champions
4852,2,20,13104.86,4,4,4,Champions
2364,2,21,11929.29,4,4,4,Champions
2069,2,21,12556.44,4,4,4,Champions
1433,2,23,10804.08,4,4,4,Champions
880,2,23,14845.95,4,4,4,Champions
2896,2,25,13877.24,4,4,4,Champions
2982,2,25,14814.79,4,4,4,Champions
2186,2,26,14301.89,4,4,4,Champions
2106,2,26,15813.06,4,4,4,Champions
2697,2,28,17801.92,4,4,4,Champions
4998,2,30,26241.76,4,4,4,Champions
2305,2,38,23440.64,4,4,4,Champions
1852,2,45,25007.02,4,4,4,Champions
1743,1,1,69.39,4,1,1,Potential
1070,1,1,108.56,4,1,1,Potential
4510,1,1,181.33,4,1,1,Potential
4787,1,1,206.72,4,1,1,Potential
308,1,1,228.18,4,1,1,Potential
262,1,1,438.05,4,1,1,Potential
3426,1,1,441.84,4,1,1,Potential
3965,1,1,521.46,4,1,1,Potential
1872,1,1,598.48,4,1,1,Potential
3407,1,1,666.59,4,1,1,Potential
4179,1,1,1162.36,4,1,2,Potential
4465,1,1,2051.6,4,1,2,Potential
4408,1,2,385.39,4,1,1,Potential
2079,1,2,393.76,4,1,1,Potential
2000,1,2,783.41,4,2,1,Loyal
3598,1,2,887.98,4,2,2,Loyal
1295,1,2,1011.78,4,2,2,Loyal
326,1,2,1025.23,4,2,2,Loyal
1847,1,2,1025.33,4,2,2,Loyal
4181,1,2,1986.21,4,2,2,Loyal
4471,1,2,2261.78,4,2,3,Loyal
2789,1,2,3049.05,4,2,3,Loyal
2642,1,2,3649.89,4,2,3,Loyal
320,1,2,3701.81,4,2,3,Loyal
1616,1,3,511.57,4,2,1,Loyal
580,1,3,564.67,4,2,1,Loyal
4042,1,3,954.45,4,2,2,Loyal
3400,1,3,1010.31,4,2,2,Loyal
2120,1,3,1118.47,4,2,2,Loyal
3367,1,3,1232.17,4,2,2,Loyal
1962,1,3,1298.87,4,2,2,Loyal
4712,1,3,1314.34,4,2,2,Loyal
115,1,3,1595.04,4,2,2,Loyal
2478,1,3,2082.97,4,2,2,Loyal
1454,1,3,2480.49,4,2,3,Loyal
2051,1,3,3192.3,4,2,3,Loyal
3922,1,4,1217.02,4,3,2,Loyal
2720,1,4,1803.65,4,3,2,Loyal
3220,1,4,2040.37,4,3,2,Loyal
379,1,4,2297.76,4,3,3,Champions
719,1,4,2414.09,4,3,3,Champions
926,1,4,2626.28,4,3,3,Champions
321,1,5,1799.16,4,3,2,Loyal
3620,1,5,1919.54,4,3,2,Loyal
2076,1,5,3068.52,4,3,3,Champions
4402,1,5,3307.4,4,3,3,Champions
4652,1,5,7155.4,4,3,4,Champions
3625,1,6,2075.68,4,3,2,Loyal
2864,1,6,2450.87,4,3,3,Champions
1653,1,6,3160.27,4,3,3,Champions
1833,1,6,3245.88,4,3,3,Champions
2122,1,6,3572.49,4,3,3,Champions
4018,1,6,5537.3,4,3,4,Champions
244,1,6,6185.71,4,3,4,Champions
3828,1,7,3513.98,4,3,3,Champions
2843,1,7,4117.19,4,3,3,Champions
918,1,7,4280.89,4,3,3,Champions
678,1,7,4443.49,4,3,3,Champions
3963,1,7,5825.28,4,4,4,Champions
223,1,7,7511.8,4,4,4,Champions
4717,1,8,2385.45,4,4,3,Champions
791,1,8,6334.8,4,4,4,Champions
56,1,8,9478.08,4,4,4,Champions
3595,1,9,2291.22,4,4,3,Champions
315,1,9,3586.6,4,4,3,Champions
4977,1,9,5710.96,4,4,4,Champions
3715,1,10,8009.98,4,4,4,Champions
2164,1,10,9119.39,4,4,4,Champions
2731,1,11,5317.58,4,4,4,Champions
3663,1,11,5932.35,4,4,4,Champions
2197,1,11,6353.19,4,4,4,Champions
916,1,11,6708.76,4,4,4,Champions
2781,1,12,5819.37,4,4,4,Champions
2494,1,12,11013.13,4,4,4,Champions
3242,1,12,11836.71,4,4,4,Champions
1760,1,13,7680.11,4,4,4,Champions
962,1,13,10126.64,4,4,4,Champions
4958,1,14,7691.53,4,4,4,Champions
3395,1,15,9520.41,4,4,4,Champions
2974,1,15,10855.5,4,4,4,Champions
1149,1,16,8692.09,4,4,4,Champions
2752,1,17,7560.76,4,4,4,Champions
1046,1,17,10090.77,4,4,4,Champions
4130,1,17,11292.46,4,4,4,Champions
3962,1,19,12038.91,4,4,4,Champions
895,1,19,12836.56,4,4,4,Champions
768,1,19,15006.61,4,4,4,Champions
4089,1,20,11641.92,4,4,4,Champions
2472,1,21,10252.83,4,4,4,Champions
863,1,22,15814.28,4,4,4,Champions
2813,1,25,14556.43,4,4,4,Champions
4378,1,28,14579.43,4,4,4,Champions
475,1,28,17487.97,4,4,4,Champions
4473,1,28,18712.28,4,4,4,Champions
4048,1,28,21233.69,4,4,4,Champions
1117,1,29,16519.54,4,4,4,Champions
271,1,29,18274.93,4,4,4,Champions
168,1,31,15684.21,4,4,4,Champions
180,1,32,21222.39,4,4,4,Champions
3410,1,34,23913.18,4,4,4,Champions
3399,1,38,24464.42,4,4,4,Champions
4021,1,40,25726.02,4,4,4,Champions
1292,1,49,33514.81,4,4,4,Champions
3298,0,1,44.86,4,1,1,Potential
611,0,1,70.53,4,1,1,Potential
4766,0,1,166.44,4,1,1,Potential
253,0,1,306.71,4,1,1,Potential
4905,0,1,346.37,4,1,1,Potential
1164,0,1,408.06,4,1,1,Potential
2942,0,1,644.87,4,1,1,Potential
4094,0,1,750.2,4,1,1,Potential
4946,0,1,911.48,4,1,2,Potential
4176,0,1,1183.57,4,1,2,Potential
4969,0,1,1258.26,4,1,2,Potential
3990,0,1,1278.16,4,1,2,Potential
2469,0,2,284.24,4,1,1,Potential
1318,0,2,305.41,4,1,1,Potential
1429,0,2,368.28,4,1,1,Potential
454,0,2,1008.57,4,2,2,Loyal
2785,0,2,1054.67,4,2,2,Loyal
2886,0,2,2591.27,4,2,3,Loyal
2839,0,3,894.08,4,2,2,Loyal
493,0,3,1111.79,4,2,2,Loyal
4764,0,3,1639.62,4,2,2,Loyal
615,0,3,1665.4,4,2,2,Loyal
4871,0,3,1814.1,4,2,2,Loyal
4662,0,3,2351.83,4,2,3,Loyal
303,0,3,2834.45,4,2,3,Loyal
501,0,3,3294.24,4,3,3,Champions
1265,0,3,4543.51,4,3,3,Champions
3487,0,4,1055.61,4,3,2,Loyal
792,0,4,1143.46,4,3,2,Loyal
3423,0,4,4424.71,4,3,3,Champions
3564,0,4,4503.45,4,3,3,Champions
3638,0,4,5142.03,4,3,4,Champions
3858,0,5,2692.89,4,3,3,Champions
426,0,5,2736.24,4,3,3,Champions
4650,0,5,3351.05,4,3,3,Champions
4232,0,6,2085.95,4,3,2,Loyal
1230,0,6,3128.14,4,3,3,Champions
2027,0,6,6744.14,4,3,4,Champions
1724,0,7,3732.36,4,3,3,Champions
2115,0,7,4787.0,4,4,4,Champions
814,0,7,4962.89,4,4,4,Champions
1609,0,7,7466.91,4,4,4,Champions
3192,0,8,2810.64,4,4,3,Champions
312,0,8,4638.16,4,4,3,Champions
3276,0,8,5177.45,4,4,4,Champions
1307,0,9,4162.63,4,4,3,Champions
496,0,10,6445.81,4,4,4,Champions
3764,0,10,7019.44,4,4,4,Champions
3264,0,12,8503.49,4,4,4,Champions
3964,0,13,6121.19,4,4,4,Champions
1984,0,14,10024.31,4,4,4,Champions
3050,0,15,9478.05,4,4,4,Champions
1075,0,15,11537.26,4,4,4,Champions
2584,0,16,7731.84,4,4,4,Champions
2441,0,16,10148.07,4,4,4,Champions
4326,0,18,10790.86,4,4,4,Champions
3758,0,19,10672.08,4,4,4,Champions
1234,0,19,14850.24,4,4,4,Champions
1422,0,20,12554.55,4,4,4,Champions
894,0,20,16660.41,4,4,4,Champions
3877,0,23,16075.09,4,4,4,Champions
3536,0,24,17790.78,4,4,4,Champions
823,0,28,17174.72,4,4,4,Champions
870,0,29,18626.63,4,4,4,Champions
2826,0,30,14086.82,4,4,4,Champions
3969,0,32,19367.8,4,4,4,Champions
